Sample #,Relative Time[s],Flow [ml/min]
868,0.8556,-0.002
869,0.8567,-0.012
870,0.8577,0.01
871,0.8587,-0.002
872,0.8598,-0.002
873,0.8608,0.01
874,0.8619,0.01
875,0.8629,0.01
876,0.8639,-0.002
877,0.865,-0.002
878,0.866,-0.014
879,0.867,0.01
880,0.8681,-0.002
881,0.8691,-0.002
882,0.8701,-0.002
883,0.8712,-0.002
884,0.8722,-0.012
885,0.8732,-0.014
886,0.8743,-0.002
887,0.8753,0.01
888,0.8763,-0.012
889,0.8772,0.01
890,0.8781,-0.012
891,0.8789,-0.012
892,0.8798,-0.002
893,0.8806,-0.012
894,0.8815,-0.014
895,0.8823,0.01
896,0.8832,-0.002
897,0.884,-0.002
898,0.8849,0.01
899,0.8858,0.02
900,0.8866,0.01
901,0.8875,-0.002
902,0.8883,0.02
903,0.8892,-0.002
904,0.89,0.02
905,0.8909,-0.002
906,0.8917,-0.002
907,0.8926,-0.002
908,0.8935,-0.002
909,0.8943,-0.002
910,0.8952,-0.002
911,0.896,-0.002
912,0.8969,0.01
913,0.8977,-0.014
914,0.8986,-0.024
915,0.8995,0.01
916,0.9003,0.02
917,0.9012,0.01
918,0.902,0.01
919,0.9029,-0.002
920,0.9037,0.02
921,0.9046,0.02
922,0.9054,-0.002
923,0.9063,-0.002
924,0.9072,0.01
925,0.908,-0.002
926,0.9089,0.02
927,0.9097,-0.002
928,0.9106,-0.012
929,0.9114,-0.002
930,0.9123,0.02
931,0.9132,0.01
932,0.914,-0.002
933,0.9149,-0.002
934,0.9157,-0.002
935,0.9166,-0.002
936,0.9174,-0.002
937,0.9183,-0.002
938,0.9191,0.01
939,0.9201,-0.002
940,0.9211,0.01
941,0.9221,-0.014
942,0.9231,0.01
943,0.9241,-0.014
944,0.9251,-0.002
945,0.9261,-0.002
946,0.9271,0.02
947,0.9281,0.01
948,0.9291,0.01
949,0.9301,0.01
950,0.9311,0.01
951,0.9321,0.01
952,0.9331,0.02
953,0.9341,0.032
954,0.9351,0.02
955,0.9361,-0.002
956,0.9371,-0.002
957,0.9381,0.01
958,0.9391,-0.002
959,0.9401,0.03
960,0.9411,0.01
961,0.9421,-0.002
962,0.9431,0.01
963,0.9441,-0.012
964,0.9451,-0.014
965,0.9461,-0.002
966,0.9471,0.01
967,0.9481,0.01
968,0.9491,0.01
969,0.9501,-0.002
970,0.9511,0.01
971,0.9521,0.01
972,0.9531,-0.002
973,0.9541,-0.012
974,0.955,0.032
975,0.956,-0.002
976,0.957,-0.002
977,0.958,0.01
978,0.959,-0.002
979,0.96,-0.002
980,0.961,0.01
981,0.962,-0.002
982,0.963,-0.002
983,0.964,0.032
984,0.965,0.02
985,0.966,-0.002
986,0.967,0.01
987,0.968,0.01
988,0.969,-0.002
989,0.97,0.02
990,0.971,-0.002
991,0.972,0.01
992,0.973,-0.012
993,0.974,0.01
994,0.975,0.01
995,0.976,0.02
996,0.977,-0.002
997,0.978,0.01
998,0.979,0.01
999,0.98,0.02
1000,0.981,0.01
1001,0.982,0.01
1002,0.983,0.01
1003,0.984,0.01
1004,0.985,-0.002
1005,0.986,-0.002
1006,0.987,-0.002
1007,0.988,0.01
1008,0.9889,0.01
1009,0.9898,0.01
1010,0.9908,-0.002
1011,0.9917,-0.012
1012,0.9926,-0.014
1013,0.9936,-0.024
1014,0.9945,0.01
1015,0.9954,-0.002
1016,0.9964,0.01
1017,0.9973,-0.012
1018,0.9982,-0.012
1019,0.9992,-0.002
1020,1.0001,-0.002
1021,1.001,-0.002
1022,1.002,-0.002
1023,1.0029,0.042
1024,1.0038,0.01
1025,1.0047,-0.012
1026,1.0057,-0.014
1027,1.0066,0.01
1028,1.0075,0.02
1029,1.0085,-0.012
1030,1.0094,0.01
1031,1.0103,0.01
1032,1.0113,0.01
1033,1.0122,0.01
1034,1.0131,0.02
